timestamp,scenario_id,run_id,output_dir,seed,summary_json
2026-03-02T17:33:53Z,S03_4TX_2RX_static_dd_wls,60bebf92,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_60bebf92,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":5E-6,""sigma_toa_s"":5E-9,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026232,""pos_err_p95_m"":47.784317136026232,""pos_err_max_m"":47.784317136026232,""dd_dist_rms_m"":414.03375000074863}"
2026-03-02T17:33:53Z,S03_4TX_2RX_static_dd_wls,66db6312,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_66db6312,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":5E-6,""sigma_toa_s"":5E-9,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026232,""pos_err_p95_m"":47.784317136026232,""pos_err_max_m"":47.784317136026232,""dd_dist_rms_m"":414.03375000074863}"
2026-03-02T17:33:53Z,S03_4TX_2RX_static_dd_wls,f6b0c371,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_f6b0c371,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":5E-6,""sigma_toa_s"":5E-9,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026232,""pos_err_p95_m"":47.784317136026232,""pos_err_max_m"":47.784317136026232,""dd_dist_rms_m"":414.03375000074863}"
2026-03-02T17:33:53Z,S03_4TX_2RX_static_dd_wls,30c3cf81,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_30c3cf81,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":5E-6,""sigma_toa_s"":2E-8,""p_nlos"":0,""pos_err_mean_m"":47.784317136026232,""pos_err_p95_m"":47.784317136026232,""pos_err_max_m"":47.784317136026232,""dd_dist_rms_m"":414.03375000074863}"
2026-03-02T17:33:54Z,S03_4TX_2RX_static_dd_wls,a3064f87,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_a3064f87,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":5E-6,""sigma_toa_s"":2E-8,""p_nlos"":0,""pos_err_mean_m"":47.784317136026232,""pos_err_p95_m"":47.784317136026232,""pos_err_max_m"":47.784317136026232,""dd_dist_rms_m"":414.03375000074863}"
2026-03-02T17:33:54Z,S03_4TX_2RX_static_dd_wls,24171f96,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_24171f96,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":5E-6,""sigma_toa_s"":2E-8,""p_nlos"":0,""pos_err_mean_m"":47.784317136026232,""pos_err_p95_m"":47.784317136026232,""pos_err_max_m"":47.784317136026232,""dd_dist_rms_m"":414.03375000074863}"
2026-03-02T17:33:54Z,S03_4TX_2RX_static_dd_wls,cdd445c7,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_cdd445c7,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":5E-6,""sigma_toa_s"":2E-8,""p_nlos"":0,""pos_err_mean_m"":47.784317136026232,""pos_err_p95_m"":47.784317136026232,""pos_err_max_m"":47.784317136026232,""dd_dist_rms_m"":414.03375000074863}"
2026-03-02T17:33:55Z,S03_4TX_2RX_static_dd_wls,1e618f8a,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_1e618f8a,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":5E-6,""sigma_toa_s"":2E-8,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026232,""pos_err_p95_m"":47.784317136026232,""pos_err_max_m"":47.784317136026232,""dd_dist_rms_m"":414.03375000074863}"
2026-03-02T17:33:55Z,S03_4TX_2RX_static_dd_wls,d64a2a67,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_d64a2a67,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":5E-6,""sigma_toa_s"":2E-8,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026232,""pos_err_p95_m"":47.784317136026232,""pos_err_max_m"":47.784317136026232,""dd_dist_rms_m"":414.03375000074863}"
2026-03-02T17:33:55Z,S03_4TX_2RX_static_dd_wls,b7c0a72a,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_b7c0a72a,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":5E-6,""sigma_toa_s"":2E-8,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026232,""pos_err_p95_m"":47.784317136026232,""pos_err_max_m"":47.784317136026232,""dd_dist_rms_m"":414.03375000074863}"
2026-03-02T17:33:55Z,S03_4TX_2RX_static_dd_wls,e1cac25b,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_e1cac25b,1,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":5E-6,""sigma_toa_s"":2E-8,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026232,""pos_err_p95_m"":47.784317136026232,""pos_err_max_m"":47.784317136026232,""dd_dist_rms_m"":414.03375000074863}"
2026-03-02T17:33:56Z,S03_4TX_2RX_static_dd_wls,0da230ad,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_0da230ad,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":0,""sigma_toa_s"":5E-9,""p_nlos"":0,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:33:56Z,S03_4TX_2RX_static_dd_wls,353edeb4,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_353edeb4,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":0,""sigma_toa_s"":5E-9,""p_nlos"":0,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:33:57Z,S03_4TX_2RX_static_dd_wls,3044fdd9,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_3044fdd9,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":0,""sigma_toa_s"":5E-9,""p_nlos"":0,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:33:57Z,S03_4TX_2RX_static_dd_wls,edb43145,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_edb43145,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":0,""sigma_toa_s"":5E-9,""p_nlos"":0,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:33:58Z,S03_4TX_2RX_static_dd_wls,30ee6fc4,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_30ee6fc4,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":0,""sigma_toa_s"":5E-9,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:33:58Z,S03_4TX_2RX_static_dd_wls,bdfeb81c,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_bdfeb81c,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":0,""sigma_toa_s"":5E-9,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:33:58Z,S03_4TX_2RX_static_dd_wls,960056bc,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_960056bc,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":0,""sigma_toa_s"":5E-9,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:33:59Z,S03_4TX_2RX_static_dd_wls,b06d0535,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_b06d0535,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":0,""sigma_toa_s"":5E-9,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:33:59Z,S03_4TX_2RX_static_dd_wls,39709e32,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_39709e32,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":0,""sigma_toa_s"":2E-8,""p_nlos"":0,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:34:00Z,S03_4TX_2RX_static_dd_wls,c4233085,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_c4233085,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":0,""sigma_toa_s"":2E-8,""p_nlos"":0,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:34:00Z,S03_4TX_2RX_static_dd_wls,3634b311,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_3634b311,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":0,""sigma_toa_s"":2E-8,""p_nlos"":0,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:34:01Z,S03_4TX_2RX_static_dd_wls,a2b0306c,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_a2b0306c,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":0,""sigma_toa_s"":2E-8,""p_nlos"":0,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:34:01Z,S03_4TX_2RX_static_dd_wls,dceab194,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_dceab194,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":0,""sigma_toa_s"":2E-8,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:34:02Z,S03_4TX_2RX_static_dd_wls,d9d1366d,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_d9d1366d,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":0,""sigma_toa_s"":2E-8,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:34:02Z,S03_4TX_2RX_static_dd_wls,852732d8,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_852732d8,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":0,""sigma_toa_s"":2E-8,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:34:03Z,S03_4TX_2RX_static_dd_wls,9214d1e5,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_9214d1e5,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":0,""sigma_toa_s"":2E-8,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:34:03Z,S03_4TX_2RX_static_dd_wls,4149c897,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_4149c897,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":1E-7,""sigma_toa_s"":5E-9,""p_nlos"":0,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:34:04Z,S03_4TX_2RX_static_dd_wls,737a2f83,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_737a2f83,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":1E-7,""sigma_toa_s"":5E-9,""p_nlos"":0,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:34:04Z,S03_4TX_2RX_static_dd_wls,f89ec27b,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_f89ec27b,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":1E-7,""sigma_toa_s"":5E-9,""p_nlos"":0,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:34:05Z,S03_4TX_2RX_static_dd_wls,4925999c,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_4925999c,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":1E-7,""sigma_toa_s"":5E-9,""p_nlos"":0,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:34:06Z,S03_4TX_2RX_static_dd_wls,c58f2e38,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_c58f2e38,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":1E-7,""sigma_toa_s"":5E-9,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
2026-03-02T17:34:06Z,S03_4TX_2RX_static_dd_wls,3bf285bd,C:\Users\ASUS\Desktop\dab-tdoa-sim\..\outputs\dataset\S03_4TX_2RX_static_dd_wls\run_3bf285bd,2,"{""Ntx"":4,""K"":1,""rx_offset_diff_s"":1E-7,""sigma_toa_s"":5E-9,""p_nlos"":0.02,""pos_err_mean_m"":47.784317136026125,""pos_err_p95_m"":47.784317136026125,""pos_err_max_m"":47.784317136026125,""dd_dist_rms_m"":414.0337500007484}"
